Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
409,7,7940,1868.2358333333327,6,6,8,174,1404,18,179,1074,2.0,1,6727,32.256671417541035,197,1,33.25945350901993,42695,2,60045,0
409,7,7941,3093.745000000001,6,6,8,174,1404,16,201,4187,2.0,1,6727,32.43761163787755,198,0,33.25945350901993,75293,0,49603,0
877,15,6455,3093.745000000001,2,3,1,1,3463,10,671,3254,0.0,1,2744,29.123857526784,216,1,0.0,30036,6,16859,2
877,6,6455,1531.9941666666666,2,3,1,1,3463,12,671,3254,0.0,1,2744,29.837075036675124,219,1,0.0,56202,3,59186,2
877,6,6455,1531.9941666666666,2,3,1,1,3463,12,671,3254,0.0,1,2744,36.44667066077167,220,1,0.0,11743,6,42985,2
877,15,6455,1531.9941666666666,2,3,1,1,3463,10,671,3254,0.0,3,2744,31.4039759275532,221,1,0.0,5496,6,48452,2
898,6,6456,1531.9941666666666,2,1009,1,2,3463,14,671,3254,0.0,1,2744,24.32597603699495,222,1,0.0,2881,3,40328,2
877,6,6456,1531.9941666666666,2,3,1,1,3463,12,671,3593,0.0,1,2744,31.53444234317124,223,1,0.0,7551,0,43314,2
877,6,6456,1531.9941666666666,2,3,1,1,3463,12,705,3254,0.0,1,2744,26.22389556124508,224,1,0.0,64744,6,63146,2
877,6,6455,1531.9941666666666,2,3,1,1,3463,12,671,3254,0.0,1,2744,27.158715054078,225,1,0.0,30212,6,16571,2
597,2,15032,5777.471666666667,5,6,11,244,99,28,46,1872,8.0,2,1578,31.242139738151742,389,2,139.38857769250166,67553,1,86519,2
597,2,15032,5777.471666666667,5,6,11,244,99,28,99,1872,8.0,2,1578,33.70233800370273,390,2,139.38857769250166,19441,2,81213,2
621,2,15032,5777.471666666667,5,6,2229,244,99,29,46,2648,8.0,2,1578,30.20537800702588,391,2,139.38857769250166,63795,1,86759,2
621,2,15032,5777.471666666667,5,6,11,244,99,28,46,1872,8.0,3,1578,30.417829238805908,382,2,139.38857769250166,91048,5,51945,2
621,2,15032,5777.471666666667,5,6,11,244,99,28,9,1872,8.0,2,1578,23.84067315241054,383,2,139.38857769250166,52388,3,46042,2
621,2,15032,5777.471666666667,5,6,11,244,99,28,46,1872,13.0,3,1578,40.574542255554334,392,0,139.38857769250166,91048,2,76734,2
621,2,15032,5777.471666666667,5,6,11,0,99,27,46,1872,13.0,2,1578,28.3399868691536,393,2,139.38857769250166,91048,5,68431,2
621,2,15032,3093.745000000001,224,6,11,244,99,28,46,1872,13.0,2,1578,26.413248307443503,396,2,139.38857769250166,24037,0,81427,2
621,12,17617,7336.866666666666,3,4,15,244,6228,27,117,1074,6.0,2,3800,33.597453176468285,156,1,210.5760446739685,71314,4,5018,2
621,12,17617,7336.866666666666,3,4,15,244,6228,27,117,1746,1.0,2,3800,31.38891517245716,159,1,210.5760446739685,74680,1,90032,2
621,15,17617,3093.745000000001,3,4,15,244,6228,27,117,1074,1.0,2,3800,38.41452363665696,86,1,62584.0,70578,5,6550,2
621,12,17617,3093.745000000001,3,4,15,273,6228,27,81,1074,1.0,3,3800,37.075116573598095,161,1,210.5760446739685,86493,2,89535,2
621,12,17617,7336.866666666666,3,4,15,244,6228,27,117,3904,6.0,2,3800,22.11535360545033,162,1,210.5760446739685,74465,0,1737,2
651,12,17617,7336.866666666666,3,4,15,244,6228,27,117,1074,6.0,3,3800,30.27734169853435,163,1,210.5760446739685,62876,3,28808,2
651,12,17617,7336.866666666666,1135,4,15,244,6228,27,117,1074,6.0,2,3800,26.08758920479488,164,1,210.5760446739685,29573,4,85183,2
651,12,17617,7336.866666666666,3,4,15,244,6228,30,179,1074,6.0,2,3800,30.645022977319982,165,1,210.5760446739685,38893,3,81044,1
492,4,11423,3534.393333333333,4,2,9,1,3463,0,8,3722,0.0,1,3519,28.08205599058948,233,1,0.0,60956,1,81922,2
492,15,11423,3093.745000000001,4,2,9,1,3463,0,200,3866,0.0,3,3519,38.02707707325583,86,1,0.0,91048,6,20378,0
492,4,11423,3534.393333333333,4,2,9,1,3463,4,8,3866,0.0,1,3519,34.506429483990445,235,0,0.0,14146,5,78149,0
492,4,11423,3534.393333333333,4,2,9,1,3463,1,7,4383,3.0,1,3519,24.763186518900405,86,1,0.0,91048,2,79632,0
492,4,11423,3534.393333333333,4,2,9,1,3463,0,8,3866,3.0,1,3519,36.931137889657286,237,1,0.0,40847,5,58368,0
492,4,11423,3534.393333333333,4,64,9,1,3463,0,570,3866,3.0,3,3519,33.68772909324613,238,1,0.0,13855,3,76212,0
492,4,11423,3534.393333333333,4,2,9,1,3463,0,8,3866,3.0,1,3519,37.576160744059855,86,1,0.0,64476,1,81581,0
492,4,11423,3534.393333333333,4,2,9,1,3463,0,200,3866,3.0,1,3519,36.90480212708201,230,1,0.0,39035,6,63598,0
621,14,1,840.6245833333335,8,7,27,307,3313,52,201,2142,12.0,0,7986,25.49881803953923,1,2,38.50716226881405,91048,6,15406,2
621,15,1,840.6245833333335,8,7,27,307,3313,52,263,2142,12.0,0,7986,38.3618103235748,2,2,38.50716226881405,76,0,27437,2
621,14,1,3093.745000000001,8,7,27,307,3313,52,263,2142,12.0,0,7986,32.09310011764752,11,2,38.50716226881405,45805,6,39541,2
621,14,1,840.6245833333335,8,7,27,307,3313,49,263,2142,12.0,0,7986,33.12527153889441,12,2,38.50716226881405,35667,4,34727,2
621,14,1,3093.745000000001,8,7,27,307,3313,52,263,2142,12.0,0,7986,31.26827938883192,15,2,38.50716226881405,89255,6,15102,2
621,14,1,840.6245833333335,8,1320,27,307,3313,52,263,2142,14.0,3,7986,29.26944677841197,16,2,38.50716226881405,65605,6,29939,2
621,15,1,840.6245833333335,8,7,27,307,3313,50,263,2696,14.0,0,7986,26.56168730890677,86,2,38.50716226881405,46046,2,22995,0
621,14,2,840.6245833333335,8,7,27,307,3313,52,263,2142,14.0,0,7986,23.458511357075263,18,0,38.50716226881405,77958,6,22234,0
235,10,12597,4006.44,6,4,4,211,1080,27,179,963,4.0,3,1853,27.863638132052337,86,1,80.89486248400442,69135,2,79217,0
23,10,12597,4006.44,6,4,4,211,1080,23,201,963,7.0,1,1853,37.05959527465261,241,0,80.89486248400442,91048,2,75739,0
235,10,12597,4006.44,6,4,4,211,1080,24,179,963,7.0,1,1853,30.32822455145649,242,1,80.89486248400442,91048,2,76786,0
235,10,12597,4006.44,6,4,4,211,1080,27,179,963,7.0,1,1853,31.70960386121144,251,1,80.89486248400442,22498,2,66011,0
235,10,12597,4006.44,6,4,4,211,1080,27,179,963,7.0,1,1853,34.43447194193109,252,1,80.89486248400442,32982,6,64476,0
235,10,12597,4006.44,6,4,4,211,1080,28,179,963,7.0,1,1853,23.10490786964808,255,1,80.89486248400442,29971,3,61740,2
261,10,12597,3093.745000000001,6,4,4,211,1080,27,179,349,7.0,1,1853,32.718520243769696,256,1,80.89486248400442,23542,6,71615,0
235,15,12598,3093.745000000001,6,4,4,211,1080,30,201,963,7.0,1,1853,39.6666065831734,257,1,80.89486248400442,17458,4,71946,2
788,0,8731,2493.2391666666667,5,6,7,211,5574,32,705,4350,8.0,2,11821,37.21633200782564,269,2,70.19507834483241,46655,6,4343,2
811,0,8731,2493.2391666666667,5,6,7,211,5574,32,732,3345,8.0,2,11821,33.926181674407246,270,2,70.19507834483241,78281,2,55285,2
811,0,8731,2493.2391666666667,5,6,7,211,5574,25,732,4350,8.0,3,11821,29.45157146574036,271,2,70.19507834483241,88894,4,55111,2
811,0,8731,2493.2391666666667,5,6,7,211,5574,29,732,4350,8.0,2,11821,33.854061543497856,272,2,70.19507834483241,31978,6,22138,2
811,15,8731,2493.2391666666667,5,6,7,0,5574,29,732,4350,11.0,2,11821,24.44866436993569,273,2,70.19507834483241,57977,1,60009,2
811,0,8731,2493.2391666666667,5,6,7,211,5574,29,705,4350,11.0,2,11821,23.57238928495025,274,2,70.19507834483241,88853,3,52535,2
811,0,8731,2493.2391666666667,5,6,7,211,5574,29,179,4350,11.0,2,11821,31.11469870828953,265,2,70.19507834483241,73385,3,59660,2
1752,0,8731,2493.2391666666667,5,6,7,211,5574,29,732,4350,11.0,2,11821,27.679072288588124,266,2,70.19507834483241,50883,2,63800,2
531,15,15936,5908.349999999999,7,7,12,174,4143,29,117,3333,3.0,1,12445,31.430202767130204,194,1,119.2592512007486,32680,6,82293,0
531,1,15936,5908.349999999999,7,7,12,174,4143,29,117,3333,5.0,1,12445,37.65866752418161,203,1,119.2592512007486,48909,4,65386,0
555,15,15936,5908.349999999999,7,7,12,174,4143,29,62,3333,5.0,1,12445,25.170812811827183,204,0,119.2592512007486,49864,6,67205,0
555,15,15936,3093.745000000001,7,7,12,174,4143,29,117,3333,5.0,1,12445,37.79855387343776,207,1,119.2592512007486,91048,6,59568,0
555,1,15936,5908.349999999999,7,7,12,174,4143,29,117,3333,5.0,3,12445,28.625886454500908,208,0,119.2592512007486,55909,6,53059,2
555,1,15937,5908.349999999999,7,7,12,174,4143,30,117,3333,5.0,1,12445,25.32476336658549,209,1,119.2592512007486,36114,0,78362,0
555,1,15936,5908.349999999999,7,7,12,174,4143,29,179,3333,5.0,1,12445,28.82286558191701,210,1,119.2592512007486,78014,0,25562,0
555,1,15936,5908.349999999999,7,7,12,174,4143,29,153,3333,5.0,1,12445,30.229086001565346,211,1,11232.0,51356,3,58708,0
217,10,11217,3288.307500000001,5,2,3,0,2457,6,654,2232,0.0,3,10538,25.346545380784374,86,1,117.84030312185092,57783,2,67923,0
235,10,11217,3288.307500000001,5,2,3,244,2457,6,705,2232,0.0,1,10538,23.38761530976169,226,1,117.84030312185092,34323,4,21954,0
235,10,11217,3093.745000000001,5,2,3,244,2457,6,179,2232,0.0,1,10538,29.912290504201565,217,1,117.84030312185092,26952,3,33074,0
235,10,11217,3288.307500000001,5,2,3,244,2457,6,570,2232,2.0,1,10538,26.26704928724753,86,0,117.84030312185092,61853,2,67026,0
235,10,11217,3288.307500000001,5,2,3,244,2457,6,671,2232,2.0,1,10538,40.18577748295634,227,1,117.84030312185092,23032,3,39583,0
235,10,11217,3288.307500000001,5,2,3,244,2457,6,671,2232,2.0,3,10538,36.9508077682754,86,1,117.84030312185092,10721,3,52760,0
235,10,11217,3288.307500000001,5,2,3,244,2457,6,179,2232,2.0,1,10538,37.27254547122524,231,1,10631.0,39481,4,11940,0
235,10,11217,3093.745000000001,5,2,2735,244,2457,6,671,2232,2.0,1,10538,31.90354004921976,232,1,117.84030312185092,87120,2,58810,0
492,6,14622,5196.849999999999,10,10,30,402,1929,45,99,1565,12.0,0,7224,38.53709036439445,355,2,291.453005226118,31866,6,41866,1
492,6,14622,5196.849999999999,10,10,30,402,1929,49,81,4348,12.0,0,7224,24.96469054188661,346,2,291.453005226118,6624,2,57321,1
492,6,14623,5196.849999999999,10,10,30,402,1929,54,179,4348,12.0,3,7224,27.2663593219462,347,2,291.453005226118,91048,2,65594,2
492,6,14622,5196.849999999999,10,10,30,402,1929,49,62,4348,12.0,0,7224,37.375984260146346,356,2,291.453005226118,32646,2,24616,2
492,6,14622,5196.849999999999,10,10,30,402,1929,49,99,4348,12.0,3,7224,25.347090444428805,357,2,291.453005226118,21637,2,44001,2
510,6,14622,5196.849999999999,10,10,30,402,1929,49,179,4348,12.0,0,7224,28.988337025568704,360,2,291.453005226118,55823,4,95248,2
510,6,14622,5196.849999999999,10,10,30,0,1929,49,99,4348,15.0,0,7224,30.87411165395134,361,2,291.453005226118,86091,2,62990,2
510,6,14622,5196.849999999999,10,10,30,402,1929,49,99,4348,15.0,0,7224,37.72913210569087,362,2,291.453005226118,27343,2,35314,2
596,5,13536,4593.825,9,5,26,174,4140,15,153,1572,9.0,2,5384,34.352625465274464,62,2,50.11934808737193,2506,2,82483,1
577,5,13536,4593.825,9,5,26,174,4140,15,153,1928,9.0,2,5384,28.46030139635904,71,2,50.11934808737193,85497,3,84181,1
577,5,13536,4593.825,9,5,26,174,4140,16,179,1126,9.0,2,5384,28.7228296922653,72,2,50.11934808737193,26106,3,77361,1
945,5,13536,4593.825,9,5,26,0,4140,20,153,1572,9.0,3,5384,40.03057276831851,75,2,65629.0,24193,2,77268,1
597,5,13536,4593.825,9,5,26,174,4140,18,153,1572,9.0,2,5384,26.45776800924828,76,2,50.11934808737193,88638,2,83139,1
597,5,13536,4593.825,9,5,26,174,4140,15,138,2398,6.0,2,5384,34.630099477154985,77,2,50.11934808737193,47269,5,58674,1
597,15,13536,4593.825,9,5,26,174,4140,15,201,1685,14.0,2,5384,35.564003378423315,78,2,50.11934808737193,54333,0,33595,1
597,5,13536,4593.825,9,5,26,174,4140,15,153,1572,14.0,3,5384,37.38149611193315,79,2,50.11934808737193,46147,5,60874,1
288,14,1072,9669.92,1,5,9,210,2097,5,407,3923,1.0,1,716,25.014067051425844,210,0,121.56674174690296,53105,0,90825,0
288,14,1072,9114.102944090817,1,5,9,174,2097,5,6,3299,1.0,1,716,32.74111038426757,86,1,677.3837976560861,76281,5,67969,0
288,14,1072,9114.102944090817,1,5,9,174,2097,5,407,3923,1.0,1,716,35.01181944845414,212,1,677.3837976560861,77978,5,64031,0
288,14,1072,3093.745000000001,1,5,9,174,2097,5,407,3923,1.0,3,716,34.119554197740435,213,1,677.3837976560861,85873,4,13711,0
288,14,1072,9114.102944090817,1,5,9,174,2097,5,8,1087,1.0,3,716,32.97521681024692,214,1,677.3837976560861,50497,6,93366,0
357,14,1072,9114.102944090817,1,5,9,174,2097,5,407,3923,1.0,1,716,27.702565058269773,205,1,677.3837976560861,91048,2,92886,0
288,14,1072,9114.102944090817,1,5,9,174,2097,5,407,3923,1.0,1,716,35.811541564594016,206,0,677.3837976560861,91048,0,69376,0
288,14,1072,9114.102944090817,1,5,9,174,2097,5,407,3923,1.0,3,716,37.40596808851664,215,1,677.3837976560861,21498,2,97543,0
235,10,7582,1991.9125,4,5,11,244,5649,6,30,1929,2.0,2,2931,29.59243989071773,290,2,64.30119007088052,64760,0,48668,2
235,10,7581,1991.9125,4,5,11,244,5649,6,81,1929,2.0,2,2931,39.40902940809175,299,2,64.30119007088052,21964,6,22647,2
235,10,7581,1991.9125,4,5,11,244,5649,6,81,1929,2.0,2,2931,24.290800999398645,86,2,64.30119007088052,18298,6,27803,2
235,10,7581,3093.745000000001,4,5,11,244,5649,6,81,1929,2.0,2,2931,36.12757403798275,303,2,64.30119007088052,35178,6,7922,2
235,10,7581,1991.9125,4,5,11,244,5649,3,117,1929,628.0,3,2931,39.52968725010808,304,2,64.30119007088052,78151,2,41798,2
235,15,7581,1991.9125,4,5,11,244,5649,6,152,1929,5.0,2,2931,37.84143301189164,305,2,64.30119007088052,12229,6,35754,2
235,10,7582,1991.9125,4,5,11,244,5649,6,179,1929,5.0,2,2931,29.36844271608284,306,2,64.30119007088052,18071,4,20363,2
235,10,7581,1991.9125,4,5,11,0,5649,6,81,1929,5.0,3,2931,32.90655644436113,307,2,64.30119007088052,78839,5,51253,2
723,7,8679,2430.135,5,4,5,3,1410,12,153,1206,4.0,2,12705,28.10304105147562,246,0,17.32722005069449,23695,6,53171,2
768,7,8679,2430.135,5,4,5,173,1410,12,138,1206,4.0,2,12705,27.45685979744113,247,2,17.32722005069449,20924,3,47311,2
747,7,8679,2430.135,5,4,5,3,1410,12,153,1206,4.0,2,12705,30.06215853524432,248,2,17.32722005069449,39074,0,19560,2
747,7,8679,2430.135,5,4,5,3,1410,12,153,1206,4.0,2,12705,28.29116877987852,249,2,17.32722005069449,63986,2,68944,2
747,7,8679,3093.745000000001,5,4,5,3,1410,12,153,1206,8.0,3,12705,30.423636184082607,250,2,17.32722005069449,91048,6,13269,2
0,7,8679,2430.135,5,4,5,3,1410,12,153,1206,8.0,2,12705,29.138239034943627,86,2,17.32722005069449,26854,4,42746,2
747,7,8679,2430.135,5,4,5,3,1410,12,153,2011,8.0,2,12705,36.404698381314354,242,2,17.32722005069449,19543,0,52056,2
747,7,8679,2430.135,5,4,5,3,1410,15,117,1206,8.0,2,12705,33.46273913564972,251,2,17.32722005069449,64826,1,67130,2
475,7,5577,3093.745000000001,9,8,33,366,188,31,219,3121,6.0,0,9351,35.96064610900771,372,2,89.36053068950912,62592,2,18363,2
475,7,5577,3093.745000000001,9,8,33,366,188,31,219,3121,6.0,3,9351,33.05677303008974,373,2,89.36053068950912,15015,0,7326,2
492,7,5577,1403.8766666666668,9,8,33,366,188,26,179,3121,6.0,0,9351,33.67804536567985,374,2,89.36053068950912,11227,6,9961,2
492,7,5578,3093.745000000001,9,8,33,366,188,31,263,3121,6.0,0,9351,40.761596765231936,375,2,89.36053068950912,88444,4,12204,2
492,7,5577,1403.8766666666668,9,8,33,366,188,31,179,3121,6.0,0,9351,38.96445159362072,376,2,89.36053068950912,67681,3,19344,2
492,7,5577,1403.8766666666668,9,8,33,366,188,31,219,3460,6.0,0,9351,26.7139353929446,377,2,89.36053068950912,68205,3,19111,2
492,7,5577,1403.8766666666668,9,8,33,366,188,31,179,3556,6.0,3,9351,31.243059046417827,378,0,89.36053068950912,44873,3,29798,2
492,7,5577,1403.8766666666668,9,8,33,366,188,31,219,3121,9.0,0,9351,36.69506827767795,86,2,89.36053068950912,79904,0,13689,2
747,13,6084,1730.2470833333334,0,4,11,1,3463,10,9,3606,0.0,1,10093,37.60026503918185,262,1,0.0,33743,0,16727,0
747,13,6084,3093.745000000001,0,4,11,1,3463,10,9,3606,0.0,1,10093,38.98059007757597,253,1,0.0,17832,5,39872,0
747,13,6084,1730.2470833333334,0,4,11,1,3463,10,29,146,0.0,3,10093,36.92282900883947,254,1,0.0,77094,3,56826,2
747,13,6084,3093.745000000001,0,4,11,1,3463,10,9,3606,0.0,1,10093,25.068719088695108,263,1,0.0,88222,0,56447,0
747,13,6084,1730.2470833333334,0,4,11,1,3463,14,9,3606,0.0,3,10093,37.60068417859097,264,1,0.0,11324,6,49954,0
769,13,6084,1730.2470833333334,0,4,11,1,3463,10,9,3606,0.0,1,10093,24.536077924914927,267,1,0.0,34430,6,15760,0
787,13,6084,1730.2470833333334,0,4,11,1,3463,10,685,3606,3.0,1,10093,26.827196076487745,268,1,0.0,35980,6,13357,0
769,13,6084,1730.2470833333334,0,4,11,0,3463,10,9,3606,3.0,1,10093,33.59769840328778,86,1,0.0,72682,2,56101,0
288,14,5645,1486.0183333333334,5,5,8,307,2741,20,46,4013,6.0,3,3688,35.724074844164576,86,0,54.34722950932314,88913,6,33321,2
288,14,5645,1486.0183333333334,5,954,8,307,2741,20,46,4013,4.0,2,3688,25.757033323432346,127,2,54.34722950932314,13945,4,12612,2
288,14,5645,1486.0183333333334,5,5,8,342,2741,20,46,4013,4.0,2,3688,32.577803454181705,128,2,54.34722950932314,87086,5,30775,2
288,14,5645,1486.0183333333334,5,5,8,307,2741,20,46,4013,4.0,2,3688,33.75897118138929,129,0,54.34722950932314,85966,3,23622,2
288,14,5645,1486.0183333333334,5,5,8,307,2741,20,46,1377,4.0,2,3688,35.029137759772695,130,2,54.34722950932314,19665,6,12999,2
288,14,5645,1486.0183333333334,5,5,8,307,2741,20,9,4013,4.0,3,3688,27.384384081382024,121,2,54.34722950932314,24858,6,9522,2
288,14,5645,1486.0183333333334,5,5,8,307,2741,20,179,4013,8.0,2,3688,34.71757269975734,122,2,54.34722950932314,18014,5,12031,2
288,14,5645,1486.0183333333334,5,5,8,307,2741,20,46,4013,8.0,2,3688,26.819465728394604,131,2,54.34722950932314,82071,6,38990,2
1011,3,16747,3093.745000000001,5,3,6,174,2091,22,219,3668,0.0,2,376,31.47063975869366,243,1,109.8246394353797,39316,5,82297,2
1011,3,16747,6348.035,5,3,6,174,2091,17,179,3668,0.0,2,376,31.79505580661486,244,1,109.8246394353797,3044,2,88860,2
1011,3,16747,6348.035,5,3,6,174,2091,22,138,3668,1.0,2,376,40.39081826157138,245,1,109.8246394353797,19658,2,86532,2
1011,3,16748,6348.035,5,3,6,174,2091,22,201,3668,1.0,2,376,30.107421781590865,246,1,109.8246394353797,40484,2,79477,2
1011,3,16747,6348.035,5,3,6,174,2091,22,201,3668,6.0,2,376,30.33410401756629,247,1,109.8246394353797,49830,4,72349,2
1011,3,16747,3093.745000000001,5,3,6,174,2091,22,153,4342,1.0,2,376,32.185691394617216,248,1,109.8246394353797,88207,1,88996,2
1011,3,16747,3093.745000000001,5,3,6,174,2091,17,153,3668,1.0,2,376,31.91914974110663,249,1,109.8246394353797,42196,6,81359,2
0,3,16747,6348.035,5,3,6,174,2091,19,201,3668,1.0,2,376,38.198450795720746,250,1,109.8246394353797,68001,1,90553,2
576,6,9770,2752.149166666666,3,5,9,0,2004,19,9,1087,2.0,2,12948,29.045814105408816,140,1,81.9881354220787,4201,0,52429,2
555,15,15365,2752.149166666666,3,5,9,211,2004,19,9,1087,2.0,2,12948,32.23988168040995,86,1,81.9881354220787,83586,2,56383,2
555,6,9770,2752.149166666666,3,5,9,211,2004,19,705,1306,2.0,2,12948,38.58425660820061,142,0,81.9881354220787,22491,3,33312,2
555,15,9770,3093.745000000001,3,5,9,211,2004,19,9,1196,3.0,2,12948,40.20501670755986,133,1,81.9881354220787,4489,3,52320,2
555,15,9770,2752.149166666666,3,5,9,211,2004,19,9,4204,3.0,2,12948,28.92839270572836,134,1,81.9881354220787,46904,2,66990,2
555,6,9770,2752.149166666666,3,5,9,211,2004,19,30,1087,3.0,3,12948,38.17912093723554,155,1,81.9881354220787,6646,3,50688,2
596,6,9770,2752.149166666666,3,5,9,211,2004,19,62,1087,3.0,2,12948,31.31617489415776,156,1,81.9881354220787,41006,5,8840,2
596,6,9770,2752.149166666666,3,5,9,211,2004,19,9,1087,3.0,3,12948,37.55020180264693,159,1,81.9881354220787,69549,2,61777,2
673,9,14606,4943.993333333333,7,5,31,244,5523,16,99,4313,6.0,2,5901,24.28111428845922,106,2,193.8113754727132,28932,0,56406,2
673,9,14606,4943.993333333333,7,5,31,244,5523,21,153,4313,6.0,3,5901,27.658783972995803,97,2,193.8113754727132,47281,4,18209,1
673,9,14606,3093.745000000001,7,5,31,244,5523,21,153,4313,6.0,2,5901,33.70137161010085,98,2,193.8113754727132,42239,4,34771,1
673,9,14606,4943.993333333333,7,5,31,273,5523,22,153,4313,6.0,2,5901,35.42256307108369,86,2,193.8113754727132,25196,2,60203,1
722,9,14606,4943.993333333333,7,5,31,244,5523,21,153,4313,6.0,2,5901,23.22758713740157,108,2,193.8113754727132,29515,3,58044,1
702,9,14606,4943.993333333333,7,5,31,244,5523,24,179,4313,6.0,3,5901,24.308804199706888,86,2,193.8113754727132,63524,6,93643,1
702,9,14606,4943.993333333333,7,5,31,273,5523,21,153,4313,6.0,2,5901,29.150573968753985,112,2,193.8113754727132,33629,6,59808,1
702,9,14606,3093.745000000001,7,5,31,244,5523,21,153,4313,6.0,2,5901,24.49092413004417,113,2,193.8113754727132,91048,4,61083,1
235,9,15867,5885.676666666666,5,1,12,273,2617,3,654,2278,4.0,3,903,38.37168614529121,171,1,208.4931918271071,10829,1,77787,0
235,9,15867,5885.676666666666,5,1,12,244,2617,3,570,2278,8.0,1,903,40.258858167194965,172,1,208.4931918271071,88847,2,81187,0
235,9,15867,5885.676666666666,5,1,12,244,2617,3,570,3348,8.0,3,903,29.070331787623967,173,1,208.4931918271071,17941,2,76604,0
235,9,15868,5885.676666666666,5,1,12,273,2617,3,570,4383,525.0,1,903,27.08878187580144,174,1,208.4931918271071,59180,6,9963,2
262,9,15867,3093.745000000001,5,1,12,244,2617,3,570,2278,8.0,1,903,40.573277636363954,175,1,208.4931918271071,29602,5,74724,2
262,9,15867,5885.676666666666,5,1,12,244,2617,3,570,2278,8.0,3,903,28.139759097730604,176,1,208.4931918271071,57470,6,14234,2
262,9,15867,5885.676666666666,5,1,12,244,2617,3,570,54,8.0,3,903,27.52083760569048,177,1,208.4931918271071,37611,2,62822,0
262,9,15867,5885.676666666666,5,1,12,244,2617,3,200,2278,8.0,1,903,38.88252850973241,86,1,208.4931918271071,64247,4,2979,0
877,13,17519,7164.361666666668,1,5,1,211,1565,1,8,2216,1.0,1,6872,33.51541213701922,197,1,172.05501179870532,5413,1,89033,0
877,13,17519,7164.361666666668,1,5,1,211,1565,1,407,2216,1.0,1,6872,41.8761670700527,198,1,172.05501179870532,91048,1,86347,2
877,13,17519,3093.745000000001,1,5,1,211,1565,-4,570,2216,1.0,3,6872,31.382193081975107,199,1,172.05501179870532,69297,4,10281,0
877,13,17520,7164.361666666668,1,5,1,0,1565,0,407,2216,1.0,1,6872,25.047886405968804,86,1,172.05501179870532,56817,0,66157,2
877,15,17519,7164.361666666668,1,5,1,211,1565,5,8,2216,1.0,1,6872,31.08151082224316,201,1,172.05501179870532,43951,3,79532,2
877,13,17519,7164.361666666668,1,5,1,211,1565,4,671,2216,1.0,3,6872,32.02390126884819,86,1,172.05501179870532,72229,1,91080,2
877,13,17519,7164.361666666668,1,5,1,211,1565,1,569,2216,1.0,1,6872,35.08419312532724,193,0,172.05501179870532,20852,2,87246,2
